"campaignid","opcode","family","genus","species","code","length_mm","number","mass_kg","range","latitude_dd","longitude_dd","date_time","site","location","status","depth_m","successful_count","successful_length","observer_count","observer_length","inclusion_probability","visibility_m"
"SCI3304-2025","SF14","Monacanthidae","Scobinichthys","granulatus",NA,NA,0,NA,NA,-35.0586,117.8987333,"2025-04-24T14:45:00+08:00","Salmon Farm","Prince Harbour","fished","3.7","Yes","Yes","Caelan McCuaig","Khai Siang Tan",NA,NA
"SCI3304-2025","SF14","Mullidae","Upeneichthys","vlamingii",NA,NA,0,NA,NA,-35.0586,117.8987333,"2025-04-24T14:45:00+08:00","Salmon Farm","Prince Harbour","fished","3.7","Yes","Yes","Caelan McCuaig","Khai Siang Tan",NA,NA
"SCI3304-2025","SF14","Sillaginidae","Sillaginodes","punctatus",NA,NA,0,NA,NA,-35.0586,117.8987333,"2025-04-24T14:45:00+08:00","Salmon Farm","Prince Harbour","fished","3.7","Yes","Yes","Caelan McCuaig","Khai Siang Tan",NA,NA
"SCI3304-2025","SF14","Sphyraenidae","Sphyraena","novaehollandiae",NA,NA,0,NA,NA,-35.0586,117.8987333,"2025-04-24T14:45:00+08:00","Salmon Farm","Prince Harbour","fished","3.7","Yes","Yes","Caelan McCuaig","Khai Siang Tan",NA,NA
"SCI3304-2025","SF14","Terapontidae","Pelates","octolineatus",NA,NA,0,NA,NA,-35.0586,117.8987333,"2025-04-24T14:45:00+08:00","Salmon Farm","Prince Harbour","fished","3.7","Yes","Yes","Caelan McCuaig","Khai Siang Tan",NA,NA
"SCI3304-2025","SF15","Apogonidae","Ostorhinchus","rueppellii",NA,44.65689,1,0.00133220216252495,774.66024,-35.0612,117.8969667,"2025-04-24T14:34:00+08:00","Salmon Farm","Prince Harbour","fished","3.4","Yes","Yes","Darren Yap","Riho Takishima",NA,NA
"SCI3304-2025","SF15","Apogonidae","Ostorhinchus","rueppellii",NA,54.91367,1,0.00252886309475282,840.10139,-35.0612,117.8969667,"2025-04-24T14:34:00+08:00","Salmon Farm","Prince Harbour","fished","3.4","Yes","Yes","Darren Yap","Riho Takishima",NA,NA
"SCI3304-2025","SF15","Arripidae","Arripis","georgianus",NA,NA,0,NA,NA,-35.0612,117.8969667,"2025-04-24T14:34:00+08:00","Salmon Farm","Prince Harbour","fished","3.4","Yes","Yes","Darren Yap","Riho Takishima",NA,NA
"SCI3304-2025","SF15","Arripidae","Arripis","truttaceus",NA,NA,0,NA,NA,-35.0612,117.8969667,"2025-04-24T14:34:00+08:00","Salmon Farm","Prince Harbour","fished","3.4","Yes","Yes","Darren Yap","Riho Takishima",NA,NA
"SCI3304-2025","SF15","Carangidae","Trachurus","novaezelandiae",NA,NA,0,NA,NA,-35.0612,117.8969667,"2025-04-24T14:34:00+08:00","Salmon Farm","Prince Harbour","fished","3.4","Yes","Yes","Darren Yap","Riho Takishima",NA,NA
"SCI3304-2025","SF15","Dinolestidae","Dinolestes","lewini",NA,NA,0,NA,NA,-35.0612,117.8969667,"2025-04-24T14:34:00+08:00","Salmon Farm","Prince Harbour","fished","3.4","Yes","Yes","Darren Yap","Riho Takishima",NA,NA
"SCI3304-2025","SF15","Gerreidae","Parequula","melbournensis",NA,NA,0,NA,NA,-35.0612,117.8969667,"2025-04-24T14:34:00+08:00","Salmon Farm","Prince Harbour","fished","3.4","Yes","Yes","Darren Yap","Riho Takishima",NA,NA
"SCI3304-2025","SF15","Labridae","Haletta","semifasciata",NA,81.53613,1,0.00443674414914324,1197.83424,-35.0612,117.8969667,"2025-04-24T14:34:00+08:00","Salmon Farm","Prince Harbour","fished","3.4","Yes","Yes","Darren Yap","Riho Takishima",NA,NA
"SCI3304-2025","SF15","Labridae","Haletta","semifasciata",NA,83.84602,1,0.00483539600912415,671.71831,-35.0612,117.8969667,"2025-04-24T14:34:00+08:00","Salmon Farm","Prince Harbour","fished","3.4","Yes","Yes","Darren Yap","Riho Takishima",NA,NA
"SCI3304-2025","SF15","Labridae","Haletta","semifasciata",NA,103.95454,1,0.00937527367905797,1043.96012,-35.0612,117.8969667,"2025-04-24T14:34:00+08:00","Salmon Farm","Prince Harbour","fished","3.4","Yes","Yes","Darren Yap","Riho Takishima",NA,NA
"SCI3304-2025","SF15","Labridae","Haletta","semifasciata",NA,94.13043,1,0.00690549198743726,760.82114,-35.0612,117.8969667,"2025-04-24T14:34:00+08:00","Salmon Farm","Prince Harbour","fished","3.4","Yes","Yes","Darren Yap","Riho Takishima",NA,NA
"SCI3304-2025","SF15","Labridae","Haletta","semifasciata",NA,74.20031,1,0.00331860613082298,489.85732,-35.0612,117.8969667,"2025-04-24T14:34:00+08:00","Salmon Farm","Prince Harbour","fished","3.4","Yes","Yes","Darren Yap","Riho Takishima",NA,NA
"SCI3304-2025","SF15","Labridae","Haletta","semifasciata",NA,85.7536,1,0.00518230974007007,1322.46684,-35.0612,117.8969667,"2025-04-24T14:34:00+08:00","Salmon Farm","Prince Harbour","fished","3.4","Yes","Yes","Darren Yap","Riho Takishima",NA,NA
"SCI3304-2025","SF15","Labridae","Haletta","semifasciata",NA,95.64352,1,0.00725312550238137,909.70607,-35.0612,117.8969667,"2025-04-24T14:34:00+08:00","Salmon Farm","Prince Harbour","fished","3.4","Yes","Yes","Darren Yap","Riho Takishima",NA,NA
"SCI3304-2025","SF15","Labridae","Haletta","semifasciata",NA,80.94128,1,0.00433780379070947,1385.78104,-35.0612,117.8969667,"2025-04-24T14:34:00+08:00","Salmon Farm","Prince Harbour","fished","3.4","Yes","Yes","Darren Yap","Riho Takishima",NA,NA
"SCI3304-2025","SF15","Labridae","Haletta","semifasciata",NA,102.1691,1,0.00888812928343633,1124.70162,-35.0612,117.8969667,"2025-04-24T14:34:00+08:00","Salmon Farm","Prince Harbour","fished","3.4","Yes","Yes","Darren Yap","Riho Takishima",NA,NA
"SCI3304-2025","SF15","Labridae","Haletta","semifasciata",NA,118.1803,1,0.0139169788042296,1461.45374,-35.0612,117.8969667,"2025-04-24T14:34:00+08:00","Salmon Farm","Prince Harbour","fished","3.4","Yes","Yes","Darren Yap","Riho Takishima",NA,NA
"SCI3304-2025","SF15","Labridae","Haletta","semifasciata",NA,70.05655,1,0.00278027806261415,1225.87506,-35.0612,117.8969667,"2025-04-24T14:34:00+08:00","Salmon Farm","Prince Harbour","fished","3.4","Yes","Yes","Darren Yap","Riho Takishima",NA,NA
"SCI3304-2025","SF15","Labridae","Haletta","semifasciata",NA,71.637,1,0.00297803128939041,773.27285,-35.0612,117.8969667,"2025-04-24T14:34:00+08:00","Salmon Farm","Prince Harbour","fished","3.4","Yes","Yes","Darren Yap","Riho Takishima",NA,NA
"SCI3304-2025","SF15","Labridae","Neoodax","balteatus",NA,NA,0,NA,NA,-35.0612,117.8969667,"2025-04-24T14:34:00+08:00","Salmon Farm","Prince Harbour","fished","3.4","Yes","Yes","Darren Yap","Riho Takishima",NA,NA
"SCI3304-2025","SF15","Labridae","Notolabrus","parilus",NA,NA,0,NA,NA,-35.0612,117.8969667,"2025-04-24T14:34:00+08:00","Salmon Farm","Prince Harbour","fished","3.4","Yes","Yes","Darren Yap","Riho Takishima",NA,NA
"SCI3304-2025","SF15","Monacanthidae","Acanthaluteres","brownii",NA,NA,0,NA,NA,-35.0612,117.8969667,"2025-04-24T14:34:00+08:00","Salmon Farm","Prince Harbour","fished","3.4","Yes","Yes","Darren Yap","Riho Takishima",NA,NA
"SCI3304-2025","SF15","Monacanthidae","Meuschenia","galii",NA,NA,0,NA,NA,-35.0612,117.8969667,"2025-04-24T14:34:00+08:00","Salmon Farm","Prince Harbour","fished","3.4","Yes","Yes","Darren Yap","Riho Takishima",NA,NA
"SCI3304-2025","SF15","Monacanthidae","Scobinichthys","granulatus",NA,NA,0,NA,NA,-35.0612,117.8969667,"2025-04-24T14:34:00+08:00","Salmon Farm","Prince Harbour","fished","3.4","Yes","Yes","Darren Yap","Riho Takishima",NA,NA
"SCI3304-2025","SF15","Mullidae","Upeneichthys","vlamingii",NA,NA,0,NA,NA,-35.0612,117.8969667,"2025-04-24T14:34:00+08:00","Salmon Farm","Prince Harbour","fished","3.4","Yes","Yes","Darren Yap","Riho Takishima",NA,NA
"SCI3304-2025","SF15","Sillaginidae","Sillaginodes","punctatus",NA,NA,0,NA,NA,-35.0612,117.8969667,"2025-04-24T14:34:00+08:00","Salmon Farm","Prince Harbour","fished","3.4","Yes","Yes","Darren Yap","Riho Takishima",NA,NA
"SCI3304-2025","SF15","Sphyraenidae","Sphyraena","novaehollandiae",NA,NA,0,NA,NA,-35.0612,117.8969667,"2025-04-24T14:34:00+08:00","Salmon Farm","Prince Harbour","fished","3.4","Yes","Yes","Darren Yap","Riho Takishima",NA,NA
"SCI3304-2025","SF15","Terapontidae","Pelates","octolineatus",NA,NA,0,NA,NA,-35.0612,117.8969667,"2025-04-24T14:34:00+08:00","Salmon Farm","Prince Harbour","fished","3.4","Yes","Yes","Darren Yap","Riho Takishima",NA,NA
"SCI3304-2025","SF16","Apogonidae","Ostorhinchus","rueppellii",NA,NA,0,NA,NA,-35.0574,117.8951167,"2025-04-24T14:31:00+08:00","Salmon Farm","Prince Harbour","fished","3.2","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","SF16","Arripidae","Arripis","georgianus",NA,NA,0,NA,NA,-35.0574,117.8951167,"2025-04-24T14:31:00+08:00","Salmon Farm","Prince Harbour","fished","3.2","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","SF16","Arripidae","Arripis","truttaceus",NA,NA,0,NA,NA,-35.0574,117.8951167,"2025-04-24T14:31:00+08:00","Salmon Farm","Prince Harbour","fished","3.2","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","SF16","Carangidae","Trachurus","novaezelandiae",NA,NA,0,NA,NA,-35.0574,117.8951167,"2025-04-24T14:31:00+08:00","Salmon Farm","Prince Harbour","fished","3.2","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","SF16","Dinolestidae","Dinolestes","lewini",NA,NA,0,NA,NA,-35.0574,117.8951167,"2025-04-24T14:31:00+08:00","Salmon Farm","Prince Harbour","fished","3.2","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","SF16","Gerreidae","Parequula","melbournensis",NA,NA,0,NA,NA,-35.0574,117.8951167,"2025-04-24T14:31:00+08:00","Salmon Farm","Prince Harbour","fished","3.2","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","SF16","Labridae","Haletta","semifasciata",NA,96.19425,1,0.00738253240985462,621.19775,-35.0574,117.8951167,"2025-04-24T14:31:00+08:00","Salmon Farm","Prince Harbour","fished","3.2","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","SF16","Labridae","Haletta","semifasciata",NA,99.68278,1,0.0082386514489927,900.89931,-35.0574,117.8951167,"2025-04-24T14:31:00+08:00","Salmon Farm","Prince Harbour","fished","3.2","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","SF16","Labridae","Haletta","semifasciata",NA,103.55779,1,0.00926550377720094,1560.68202,-35.0574,117.8951167,"2025-04-24T14:31:00+08:00","Salmon Farm","Prince Harbour","fished","3.2","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","SF16","Labridae","Haletta","semifasciata",NA,75.40328,1,0.00348712910767879,1225.31049,-35.0574,117.8951167,"2025-04-24T14:31:00+08:00","Salmon Farm","Prince Harbour","fished","3.2","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","SF16","Labridae","Neoodax","balteatus",NA,NA,0,NA,NA,-35.0574,117.8951167,"2025-04-24T14:31:00+08:00","Salmon Farm","Prince Harbour","fished","3.2","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","SF16","Labridae","Notolabrus","parilus",NA,NA,0,NA,NA,-35.0574,117.8951167,"2025-04-24T14:31:00+08:00","Salmon Farm","Prince Harbour","fished","3.2","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","SF16","Monacanthidae","Acanthaluteres","brownii",NA,NA,0,NA,NA,-35.0574,117.8951167,"2025-04-24T14:31:00+08:00","Salmon Farm","Prince Harbour","fished","3.2","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","SF16","Monacanthidae","Meuschenia","galii",NA,NA,0,NA,NA,-35.0574,117.8951167,"2025-04-24T14:31:00+08:00","Salmon Farm","Prince Harbour","fished","3.2","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","SF16","Monacanthidae","Scobinichthys","granulatus",NA,NA,0,NA,NA,-35.0574,117.8951167,"2025-04-24T14:31:00+08:00","Salmon Farm","Prince Harbour","fished","3.2","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","SF16","Mullidae","Upeneichthys","vlamingii",NA,NA,0,NA,NA,-35.0574,117.8951167,"2025-04-24T14:31:00+08:00","Salmon Farm","Prince Harbour","fished","3.2","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","SF16","Sillaginidae","Sillaginodes","punctatus",NA,NA,0,NA,NA,-35.0574,117.8951167,"2025-04-24T14:31:00+08:00","Salmon Farm","Prince Harbour","fished","3.2","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","SF16","Sphyraenidae","Sphyraena","novaehollandiae",NA,NA,0,NA,NA,-35.0574,117.8951167,"2025-04-24T14:31:00+08:00","Salmon Farm","Prince Harbour","fished","3.2","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","SF16","Terapontidae","Pelates","octolineatus",NA,NA,0,NA,NA,-35.0574,117.8951167,"2025-04-24T14:31:00+08:00","Salmon Farm","Prince Harbour","fished","3.2","Yes","Yes","Darren Yap","Erika Teng Gui",NA,NA
"SCI3304-2025","SF17","Apogonidae","Ostorhinchus","rueppellii",NA,75.70083,2,0.0136822602375881,602.41684,-35.0607,117.8916167,"2025-04-24T15:02:00+08:00","Salmon Farm","Prince Harbour","fished","3","Yes","Yes","Caelan McCuaig","Darren Yap",NA,NA
"SCI3304-2025","SF17","Apogonidae","Ostorhinchus","rueppellii",NA,63.26779,1,0.00392267314972761,659.35091,-35.0607,117.8916167,"2025-04-24T15:02:00+08:00","Salmon Farm","Prince Harbour","fished","3","Yes","Yes","Caelan McCuaig","Darren Yap",NA,NA
"SCI3304-2025","SF17","Apogonidae","Ostorhinchus","rueppellii",NA,74.927,2,0.0132533212740293,435.26136,-35.0607,117.8916167,"2025-04-24T15:02:00+08:00","Salmon Farm","Prince Harbour","fished","3","Yes","Yes","Caelan McCuaig","Darren Yap",NA,NA
"SCI3304-2025","SF17","Arripidae","Arripis","georgianus",NA,218.65881,1,0.171012083377631,3042.63213,-35.0607,117.8916167,"2025-04-24T15:02:00+08:00","Salmon Farm","Prince Harbour","fished","3","Yes","Yes","Caelan McCuaig","Darren Yap",NA,NA
"SCI3304-2025","SF17","Arripidae","Arripis","georgianus",NA,149.82243,1,0.0581762927968617,2543.57985,-35.0607,117.8916167,"2025-04-24T15:02:00+08:00","Salmon Farm","Prince Harbour","fished","3","Yes","Yes","Caelan McCuaig","Darren Yap",NA,NA
"SCI3304-2025","SF17","Arripidae","Arripis","georgianus",NA,152.47997,1,0.0611471551968906,2653.58467,-35.0607,117.8916167,"2025-04-24T15:02:00+08:00","Salmon Farm","Prince Harbour","fished","3","Yes","Yes","Caelan McCuaig","Darren Yap",NA,NA
"SCI3304-2025","SF17","Arripidae","Arripis","georgianus",NA,156.03827,1,0.0652798532377617,3023.47033,-35.0607,117.8916167,"2025-04-24T15:02:00+08:00","Salmon Farm","Prince Harbour","fished","3","Yes","Yes","Caelan McCuaig","Darren Yap",NA,NA
"SCI3304-2025","SF17","Arripidae","Arripis","truttaceus",NA,NA,0,NA,NA,-35.0607,117.8916167,"2025-04-24T15:02:00+08:00","Salmon Farm","Prince Harbour","fished","3","Yes","Yes","Caelan McCuaig","Darren Yap",NA,NA
"SCI3304-2025","SF17","Carangidae","Trachurus","novaezelandiae",NA,NA,0,NA,NA,-35.0607,117.8916167,"2025-04-24T15:02:00+08:00","Salmon Farm","Prince Harbour","fished","3","Yes","Yes","Caelan McCuaig","Darren Yap",NA,NA
"SCI3304-2025","SF17","Dinolestidae","Dinolestes","lewini",NA,NA,0,NA,NA,-35.0607,117.8916167,"2025-04-24T15:02:00+08:00","Salmon Farm","Prince Harbour","fished","3","Yes","Yes","Caelan McCuaig","Darren Yap",NA,NA
"SCI3304-2025","SF17","Gerreidae","Parequula","melbournensis",NA,NA,0,NA,NA,-35.0607,117.8916167,"2025-04-24T15:02:00+08:00","Salmon Farm","Prince Harbour","fished","3","Yes","Yes","Caelan McCuaig","Darren Yap",NA,NA
"SCI3304-2025","SF17","Labridae","Haletta","semifasciata",NA,110.0236,1,0.0111656115762594,615.11845,-35.0607,117.8916167,"2025-04-24T15:02:00+08:00","Salmon Farm","Prince Harbour","fished","3","Yes","Yes","Caelan McCuaig","Darren Yap",NA,NA
"SCI3304-2025","SF17","Labridae","Haletta","semifasciata",NA,82.50784,1,0.00460162649626048,1109.21368,-35.0607,117.8916167,"2025-04-24T15:02:00+08:00","Salmon Farm","Prince Harbour","fished","3","Yes","Yes","Caelan McCuaig","Darren Yap",NA,NA
"SCI3304-2025","SF17","Labridae","Haletta","semifasciata",NA,80.53543,1,0.00427116155268127,627.91521,-35.0607,117.8916167,"2025-04-24T15:02:00+08:00","Salmon Farm","Prince Harbour","fished","3","Yes","Yes","Caelan McCuaig","Darren Yap",NA,NA
"SCI3304-2025","SF17","Labridae","Haletta","semifasciata",NA,85.23727,3,0.0152604136721364,669.77167,-35.0607,117.8916167,"2025-04-24T15:02:00+08:00","Salmon Farm","Prince Harbour","fished","3","Yes","Yes","Caelan McCuaig","Darren Yap",NA,NA
"SCI3304-2025","SF17","Labridae","Neoodax","balteatus",NA,NA,0,NA,NA,-35.0607,117.8916167,"2025-04-24T15:02:00+08:00","Salmon Farm","Prince Harbour","fished","3","Yes","Yes","Caelan McCuaig","Darren Yap",NA,NA
"SCI3304-2025","SF17","Labridae","Notolabrus","parilus",NA,NA,0,NA,NA,-35.0607,117.8916167,"2025-04-24T15:02:00+08:00","Salmon Farm","Prince Harbour","fished","3","Yes","Yes","Caelan McCuaig","Darren Yap",NA,NA
"SCI3304-2025","SF17","Monacanthidae","Acanthaluteres","brownii",NA,NA,0,NA,NA,-35.0607,117.8916167,"2025-04-24T15:02:00+08:00","Salmon Farm","Prince Harbour","fished","3","Yes","Yes","Caelan McCuaig","Darren Yap",NA,NA
"SCI3304-2025","SF17","Monacanthidae","Meuschenia","galii",NA,NA,0,NA,NA,-35.0607,117.8916167,"2025-04-24T15:02:00+08:00","Salmon Farm","Prince Harbour","fished","3","Yes","Yes","Caelan McCuaig","Darren Yap",NA,NA
"SCI3304-2025","SF17","Monacanthidae","Scobinichthys","granulatus",NA,NA,0,NA,NA,-35.0607,117.8916167,"2025-04-24T15:02:00+08:00","Salmon Farm","Prince Harbour","fished","3","Yes","Yes","Caelan McCuaig","Darren Yap",NA,NA
"SCI3304-2025","SF17","Mullidae","Upeneichthys","vlamingii",NA,NA,0,NA,NA,-35.0607,117.8916167,"2025-04-24T15:02:00+08:00","Salmon Farm","Prince Harbour","fished","3","Yes","Yes","Caelan McCuaig","Darren Yap",NA,NA
"SCI3304-2025","SF17","Sillaginidae","Sillaginodes","punctatus",NA,NA,0,NA,NA,-35.0607,117.8916167,"2025-04-24T15:02:00+08:00","Salmon Farm","Prince Harbour","fished","3","Yes","Yes","Caelan McCuaig","Darren Yap",NA,NA
"SCI3304-2025","SF17","Sphyraenidae","Sphyraena","novaehollandiae",NA,NA,0,NA,NA,-35.0607,117.8916167,"2025-04-24T15:02:00+08:00","Salmon Farm","Prince Harbour","fished","3","Yes","Yes","Caelan McCuaig","Darren Yap",NA,NA
"SCI3304-2025","SF17","Terapontidae","Pelates","octolineatus",NA,163.44725,1,0.0590425998465529,1309.00696,-35.0607,117.8916167,"2025-04-24T15:02:00+08:00","Salmon Farm","Prince Harbour","fished","3","Yes","Yes","Caelan McCuaig","Darren Yap",NA,NA
"SCI3304-2025","SF17","Terapontidae","Pelates","octolineatus",NA,168.93661,1,0.0650378091979428,1221.75324,-35.0607,117.8916167,"2025-04-24T15:02:00+08:00","Salmon Farm","Prince Harbour","fished","3","Yes","Yes","Caelan McCuaig","Darren Yap",NA,NA
"SCI3304-2025","SF17","Terapontidae","Pelates","octolineatus",NA,150.11141,1,0.0460214128379401,1261.4499,-35.0607,117.8916167,"2025-04-24T15:02:00+08:00","Salmon Farm","Prince Harbour","fished","3","Yes","Yes","Caelan McCuaig","Darren Yap",NA,NA
"SCI3304-2025","SF17","Terapontidae","Pelates","octolineatus",NA,156.50172,1,0.0519946056144043,1180.39038,-35.0607,117.8916167,"2025-04-24T15:02:00+08:00","Salmon Farm","Prince Harbour","fished","3","Yes","Yes","Caelan McCuaig","Darren Yap",NA,NA
"SCI3304-2025","SF17","Terapontidae","Pelates","octolineatus",NA,146.18098,1,0.0425826235382559,1598.22822,-35.0607,117.8916167,"2025-04-24T15:02:00+08:00","Salmon Farm","Prince Harbour","fished","3","Yes","Yes","Caelan McCuaig","Darren Yap",NA,NA
"SCI3304-2025","SF17","Terapontidae","Pelates","octolineatus",NA,132.35833,1,0.0318403902942275,1569.62932,-35.0607,117.8916167,"2025-04-24T15:02:00+08:00","Salmon Farm","Prince Harbour","fished","3","Yes","Yes","Caelan McCuaig","Darren Yap",NA,NA
"SCI3304-2025","SF17","Terapontidae","Pelates","octolineatus",NA,160.64452,1,0.0561273929801896,1548.57198,-35.0607,117.8916167,"2025-04-24T15:02:00+08:00","Salmon Farm","Prince Harbour","fished","3","Yes","Yes","Caelan McCuaig","Darren Yap",NA,NA
"SCI3304-2025","SF17","Terapontidae","Pelates","octolineatus",NA,169.15591,1,0.0652852978138389,1349.037,-35.0607,117.8916167,"2025-04-24T15:02:00+08:00","Salmon Farm","Prince Harbour","fished","3","Yes","Yes","Caelan McCuaig","Darren Yap",NA,NA
"SCI3304-2025","SF17","Terapontidae","Pelates","octolineatus",NA,157.64956,2,0.106237697208506,1485.73831,-35.0607,117.8916167,"2025-04-24T15:02:00+08:00","Salmon Farm","Prince Harbour","fished","3","Yes","Yes","Caelan McCuaig","Darren Yap",NA,NA
"SCI3304-2025","SF17","Terapontidae","Pelates","octolineatus",NA,163.82641,1,0.0594444714648647,1361.41135,-35.0607,117.8916167,"2025-04-24T15:02:00+08:00","Salmon Farm","Prince Harbour","fished","3","Yes","Yes","Caelan McCuaig","Darren Yap",NA,NA
"SCI3304-2025","SF17","Terapontidae","Pelates","octolineatus",NA,177.58895,2,0.150559218392039,1552.2416,-35.0607,117.8916167,"2025-04-24T15:02:00+08:00","Salmon Farm","Prince Harbour","fished","3","Yes","Yes","Caelan McCuaig","Darren Yap",NA,NA
"SCI3304-2025","SF17","Terapontidae","Pelates","octolineatus",NA,154.91119,1,0.0504628582238253,1526.77297,-35.0607,117.8916167,"2025-04-24T15:02:00+08:00","Salmon Farm","Prince Harbour","fished","3","Yes","Yes","Caelan McCuaig","Darren Yap",NA,NA
"SCI3304-2025","SF17","Terapontidae","Pelates","octolineatus",NA,136.04159,1,0.0345034485050773,1446.58249,-35.0607,117.8916167,"2025-04-24T15:02:00+08:00","Salmon Farm","Prince Harbour","fished","3","Yes","Yes","Caelan McCuaig","Darren Yap",NA,NA
"SCI3304-2025","SF17","Terapontidae","Pelates","octolineatus",NA,146.58176,1,0.0429252407946756,1621.10365,-35.0607,117.8916167,"2025-04-24T15:02:00+08:00","Salmon Farm","Prince Harbour","fished","3","Yes","Yes","Caelan McCuaig","Darren Yap",NA,NA
"SCI3304-2025","SF17","Terapontidae","Pelates","octolineatus",NA,159.06125,1,0.0545233355049786,1559.21434,-35.0607,117.8916167,"2025-04-24T15:02:00+08:00","Salmon Farm","Prince Harbour","fished","3","Yes","Yes","Caelan McCuaig","Darren Yap",NA,NA
"SCI3304-2025","SF17","Terapontidae","Pelates","octolineatus",NA,81.82386,2,0.0156014511105944,1154.55073,-35.0607,117.8916167,"2025-04-24T15:02:00+08:00","Salmon Farm","Prince Harbour","fished","3","Yes","Yes","Caelan McCuaig","Darren Yap",NA,NA
"SCI3304-2025","SF19","Apogonidae","Ostorhinchus","rueppellii",NA,64.57957,1,0.00418033248317093,804.3231,-35.0616,117.8897333,"2025-04-24T15:04:00+08:00","Salmon Farm","Prince Harbour","fished","3.7","Yes","Yes","Caelan McCuaig","Erika Teng Gui",NA,NA
"SCI3304-2025","SF19","Arripidae","Arripis","georgianus",NA,NA,0,NA,NA,-35.0616,117.8897333,"2025-04-24T15:04:00+08:00","Salmon Farm","Prince Harbour","fished","3.7","Yes","Yes","Caelan McCuaig","Erika Teng Gui",NA,NA
"SCI3304-2025","SF19","Arripidae","Arripis","truttaceus",NA,NA,0,NA,NA,-35.0616,117.8897333,"2025-04-24T15:04:00+08:00","Salmon Farm","Prince Harbour","fished","3.7","Yes","Yes","Caelan McCuaig","Erika Teng Gui",NA,NA
"SCI3304-2025","SF19","Carangidae","Trachurus","novaezelandiae",NA,NA,0,NA,NA,-35.0616,117.8897333,"2025-04-24T15:04:00+08:00","Salmon Farm","Prince Harbour","fished","3.7","Yes","Yes","Caelan McCuaig","Erika Teng Gui",NA,NA
